bA444G7	CHEK2
BTL	CHIC2
CCDS3493.1	CHIC2
ENSG00000109220.10	CHIC2
NM_012110.3	CHIC2
NP_036242	CHIC2
Q9UKJ5	CHIC2
C4ST	CHST11
C4ST1	CHST11
C4St-1	CHST11
CCDS9099.1	CHST11
ENSG00000171310.10	CHST11
HSA269537	CHST11
NM_018413.5	CHST11
NP_060883	CHST11
Q9NPF2	CHST11
CCDS12601.1	CIC
ENSG00000079432.7	CIC
KIAA0306	CIC
NM_015125.4	CIC
NP_055940	CIC
Q96RK0	CIC
C2TA	CIITA
CCDS73826.1	CIITA
ENSG00000179583.19	CIITA
MHC2TA	CIITA
NLRA	CIITA
NM_001286402.1	CIITA
NP_001273331	CIITA
CCDS58285.1	CLIP1
CLIP	CLIP1
CLIP-170	CLIP1
CLIP170	CLIP1
CYLN1	CLIP1
ENSG00000130779.19	CLIP1
NM_001247997.1	CLIP1
NP_001234926	CLIP1
P30622	CLIP1
RSN	CLIP1
CCDS7964.1	CLP1
ENSG00000172409.5	CLP1
HEAB	CLP1
Q92989	CLP1
hClp1	CLP1
CCDS74115.1	CLTC
CLTCL2	CLTC
ENSG00000141367.11	CLTC
Hc	CLTC
NM_001288653.1	CLTC
NP_001275582	CLTC
CCDS46662.2	CLTCL1
CHC22	CLTCL1
CLH22	CLTCL1
CLTCL	CLTCL1
CLTD	CLTCL1
ENSG00000070371.15	CLTCL1
NM_007098.3	CLTCL1
NP_009029	CLTCL1
P53675	CLTCL1
CCDS55259.1	CNBD1
ENSG00000176571.11	CNBD1
FLJ35802	CNBD1
NM_173538.2	CNBD1
NP_775809	CNBD1
Q8NA66	CNBD1
CCDS46906.1	CNBP
CNBP1	CNBP
DM2	CNBP
ENSG00000169714.16	CNBP
NM_001127192.1	CNBP
NP_001120664	CNBP
P62633	CNBP
RNF163	CNBP
ZCCHC22	CNBP
ZNF9	CNBP
CCDS12880.1	CNOT3
ENSG00000088038.18	CNOT3
KIAA0691	CNOT3
LENG2	CNOT3
NOT3	CNOT3
NOT3H	CNOT3
O75175	CNOT3
CCDS5889.1	CNTNAP2
Caspr2	CNTNAP2
ENSG00000174469.20	CNTNAP2
KIAA0868	CNTNAP2
NM_014141.5	CNTNAP2
NP_054860	CNTNAP2
NRXN4	CNTNAP2
Q9UHC6	CNTNAP2
CCDS35118.1	CNTRL
CEP1	CNTRL
CEP110	CNTRL
ENSG00000119397.16	CNTRL
Q7Z7A1	CNTRL
CCDS11561.1	COL1A1
ENSG00000108821.13	COL1A1
NP_000079.2	COL1A1
OI4	COL1A1
P02452	COL1A1
AOM	COL2A1
CCDS41778.1	COL2A1
ENSG00000139219.18	COL2A1
NM_001844.4	COL2A1
NP_001835	COL2A1
P02458	COL2A1
SEDC	COL2A1
STL1	COL2A1
CCDS2297.1	COL3A1
EDS4A	COL3A1
ENSG00000168542.14	COL3A1
NM_000090.3	COL3A1
NP_000081	COL3A1
NP_000081.1	COL3A1
P02461	COL3A1
CCDS6284.1	COX6C
ENSG00000164919.10	COX6C
NM_004374.3	COX6C
NP_004365	COX6C
P09669	COX6C
CCDS31246.1	CPEB3
ENSG00000107864.14	CPEB3
KIAA0940	CPEB3
Q8NE35	CPEB3
CCDS2375.1	CREB1
ENSG00000118260.14	CREB1
NM_134442.4	CREB1
NP_604391	CREB1
P16220	CREB1
CCDS53620.1	CREB3L1
ENSG00000157613.10	CREB3L1
NM_052854.3	CREB3L1
NP_443086	CREB3L1
OASIS	CREB3L1
Q96BA8	CREB3L1
BBF2H7	CREB3L2
CCDS34760.1	CREB3L2
ENSG00000182158.14	CREB3L2
NM_194071.3	CREB3L2
NP_919047	CREB3L2
NP_001305175.1	CREB3L2
Q70SY1	CREB3L2
TCAG_1951439	CREB3L2
CBP	CREBBP
CCDS10509.1	CREBBP
ENSG00000005339.14	CREBBP
KAT3A	CREBBP
NM_004380.2	CREBBP
NP_004371	CREBBP
Q92793	CREBBP
RSTS	CREBBP
RTS	CREBBP
CCDS75945.1	CRLF2
CRL2	CRLF2
ENSG00000205755.11	CRLF2
NM_022148.3	CRLF2
NP_071431	CRLF2
Q9HC73	CRLF2
TSLPR	CRLF2
CCDS33446.1	CRNKL1
CLF	CRNKL1
CRN	CRNKL1
Clf1	CRNKL1
ENSG00000101343.14	CRNKL1
NM_016652.5	CRNKL1
NP_057736	CRNKL1
Q9BZJ0	CRNKL1
SYF3	CRNKL1
CCDS42525.1	CRTC1
ENSG00000105662.15	CRTC1
FLJ14027	CRTC1
KIAA0616	CRTC1
MECT1	CRTC1
NM_001098482.1	CRTC1
NP_001091952	CRTC1
Q6UUV9	CRTC1
TORC1	CRTC1
CCDS32331.1	CRTC3
ENSG00000140577.15	CRTC3
FLJ21868	CRTC3
NM_022769.4	CRTC3
NP_073606	CRTC3
Q6UUV7	CRTC3
C-FMS	CSF1R
CCDS4302.1	CSF1R
CD115	CSF1R
CSFR	CSF1R
ENSG00000182578.13	CSF1R
FMS	CSF1R
NM_005211.3	CSF1R
NP_001275634	CSF1R
NP_005202	CSF1R
NP_001336665.1	CSF1R
P07333	CSF1R
CCDS414.1	CSF3R
CD114	CSF3R
ENSG00000119535.17	CSF3R
GCSFR	CSF3R
NM_156039.3	CSF3R
NP_724781	CSF3R
Q99062	CSF3R
CCDS6315.1	CSMD3
ENSG00000164796.17	CSMD3
NM_198123.1	CSMD3
NP_937756	CSMD3
Q7Z407	CSMD3
CCDS10841.1	CTCF
ENSG00000102974.15	CTCF
CAP102	CTNNA1
CCDS34243.1	CTNNA1
ENSG00000044115.20	CTNNA1
NM_001903.4	CTNNA1
NP_001310912	CTNNA1
NP_001310911	CTNNA1
NP_001894	CTNNA1
NP_001310913	CTNNA1
NP_001277239.1	CTNNA1
NP_001277238.1	CTNNA1
NP_001310914.1	CTNNA1
NP_001310915.1	CTNNA1
P35221	CTNNA1
CAP-R	CTNNA2
CCDS62944.1	CTNNA2
CT114	CTNNA2
ENSG00000066032.18	CTNNA2
NM_001282597.2	CTNNA2
NP_001269526	CTNNA2
P26232	CTNNA2
CCDS2694.1	CTNNB1
CTNNB	CTNNB1
ENSG00000168036.17	CTNNB1
armadillo	CTNNB1
beta-catenin	CTNNB1
CCDS44604.1	CTNND1
CTNND	CTNND1
ENSG00000198561.13	CTNND1
KIAA0384	CTNND1
NM_001085458.1	CTNND1
NP_001078927	CTNND1
O60716	CTNND1
p120	CTNND1
p120cas	CTNND1
p120ctn	CTNND1
CCDS3881.1	CTNND2
ENSG00000169862.18	CTNND2
GT24	CTNND2
NM_001332.3	CTNND2
NPRAP	CTNND2
NP_001323	CTNND2
Q9UQB3	CTNND2
CCDS2462.1	CUL3
ENSG00000036257.12	CUL3
NM_003590.4	CUL3
NP_003581	CUL3
Q13618	CUL3
CASP	CUX1
CCDS56498.1	CUX1
CDP	CUX1
CDP/Cut	CUX1
CDP/Cux	CUX1
CDP1	CUX1
CUT	CUX1
CUTL1	CUX1
CUX	CUX1
Clox	CUX1
Cux/CDP	CUX1
ENSG00000257923.10	CUX1
GOLIM6	CUX1
NM_001202543.1	CUX1
NP_001189472	CUX1
P39880	CUX1
CCDS33295.1	CXCR4
CD184	CXCR4
D2S201E	CXCR4
ENSG00000121966.6	CXCR4
HM89	CXCR4
HSY3RR	CXCR4
LESTR	CXCR4
NM_001008540.1	CXCR4
NPY3R	CXCR4
NPYR	CXCR4
NPYY3R	CXCR4
NP_001008540	CXCR4
P61073	CXCR4
fusin	CXCR4
CCDS45482.1	CYLD
CYLD1	CYLD
ENSG00000083799.17	CYLD
KIAA0849	CYLD
Q9NQC7	CYLD
USPL2	CYLD
CCDS7438.1	CYP2C8
CPC8	CYP2C8
ENSG00000138115.13	CYP2C8
NM_000770.3	CYP2C8
NP_000761	CYP2C8
P10632	CYP2C8
CCDS9412.1	CYSLTR2
CYSLT2R	CYSLTR2
CysLT(2)	CYSLTR2
ENSG00000152207.7	CYSLTR2
NM_001308471.1	CYSLTR2
NP_001295400	CYSLTR2
Q9NS75	CYSLTR2
CCDS4776.1	DAXX
DAP6	DAXX
ENSG00000204209.12	DAXX
NM_001350.4	DAXX
NP_001341	DAXX
NP_001135441	DAXX
NP_001135442.1	DAXX
Q9UER7	DAXX
CCDS43991.1	DCAF12L2
ENSG00000198354.6	DCAF12L2
NM_001013628.2	DCAF12L2
NP_001013650	DCAF12L2
Q5VW00	DCAF12L2
WDR40C	DCAF12L2
CCDS11952.1	DCC
ENSG00000187323.11	DCC
IGDCC1	DCC
NM_005215.3	DCC
NP_005206	DCC
NTN1R1	DCC
P43146	DCC
CCDS1939.1	DCTN1
ENSG00000204843.12	DCTN1
NM_004082.4	DCTN1
NP_004073	DCTN1
Q14203	DCTN1
CCDS7927.1	DDB2
DDBB	DDB2
ENSG00000134574.11	DDB2
FLJ34321	DDB2
NM_000107.2	DDB2
NP_000098	DDB2
Q92466	DDB2
UV-DDB2	DDB2
XPE	DDB2
CCDS55838.1	DDIT3
CHOP	DDIT3
CHOP10	DDIT3
ENSG00000175197.12	DDIT3
GADD153	DDIT3
NM_001195056.1	DDIT3
NP_001181985	DDIT3
NP_001181983	DDIT3
NP_001181982	DDIT3
NP_001181984	DDIT3
P35638	DDIT3
CCDS1241.1	DDR2
ENSG00000162733.16	DDR2
NM_001014796.1	DDR2
NP_001014796	DDR2
NP_001341912.1	DDR2
NP_001341911.1	DDR2
NTRKR3	DDR2
Q16832	DDR2
TKT	DDR2
TYRO10	DDR2
CCDS8342.1	DDX10
Dbp4	DDX10
ENSG00000178105.9	DDX10
HRH-J8	DDX10
NM_004398.3	DDX10
NP_004389	DDX10
Q13206	DDX10
CCDS43931.1	DDX3X
DBX	DDX3X
DDX14	DDX3X
DDX3	DDX3X
ENSG00000215301.10	DDX3X
HLP2	DDX3X
NM_001356.4	DDX3X
NP_001347	DDX3X
CCDS11659.1	DDX5
ENSG00000108654.14	DDX5
G17P1	DDX5
HLR1	DDX5
NM_004396.4	DDX5
NP_001307525	DDX5
NP_004387	DDX5
NP_001307524	DDX5
P17844	DDX5
p68	DDX5
CCDS44751.1	DDX6
ENSG00000110367.11	DDX6
HLR2	DDX6
NM_001257191.2	DDX6
NP_001244120	DDX6
P26196	DDX6
RCK	DDX6
CCDS34344.1	DEK
D6S231E	DEK
ENSG00000124795.14	DEK
NM_003472.3	DEK
NP_003463	DEK
P35659	DEK
C22orf12	DGCR8
CCDS13773.1	DGCR8
DGCRK6	DGCR8
ENSG00000128191.15	DGCR8
Gy1	DGCR8
NM_022720.6	DGCR8
NP_073557	DGCR8
Q8WYQ5	DGCR8
pasha	DGCR8
CCDS9931.1	DICER1
Dicer	DICER1
ENSG00000100697.14	DICER1
HERNA	DICER1
K12H4.8-LIKE	DICER1
KIAA0928	DICER1
MNG1	DICER1
NM_030621.4	DICER1
NP_001278557	DICER1
NP_085124	DICER1
Q9UPY3	DICER1
CCDS12312.1	DNAJB1
ENSG00000132002.7	DNAJB1
HSPF1	DNAJB1
Hsp40	DNAJB1
NM_006145.2	DNAJB1
NP_006136	DNAJB1
P25685	DNAJB1
RSPH16B	DNAJB1
Sis1	DNAJB1
CCDS45969.1	DNM2
CMT2M	DNM2
CMTDI1	DNM2
CMTDIB	DNM2
DI-CMTB	DNM2
DYN2	DNM2
DYNII	DNM2
ENSG00000079805.16	DNM2
NM_001005361.2	DNM2
NP_001005361	DNM2
P50570	DNM2
CCDS33157.1	DNMT3A
ENSG00000119772.16	DNMT3A
NM_175629.2	DNMT3A
NP_783328	DNMT3A
Q9Y6K1	DNMT3A
CCDS47195.1	DROSHA
ENSG00000113360.16	DROSHA
Etohi2	DROSHA
HSA242976	DROSHA
NM_013235.4	DROSHA
NP_037367	DROSHA
Q9NRR4	DROSHA
RN3	DROSHA
RNASE3L	DROSHA
RNASEN	DROSHA
CCDS4343.1	EBF1
COE1	EBF1
EBF	EBF1
ENSG00000164330.16	EBF1
NM_024007.4	EBF1
NP_076870	EBF1
NP_001277289.1	EBF1
NP_001311037.1	EBF1
NP_001311036.1	EBF1
NP_001311040.1	EBF1
NP_001311035.1	EBF1
NP_001311032.1	EBF1
NP_001311030.1	EBF1
OLF1	EBF1
Q9UH73	EBF1
ARHGEF32	ECT2L
C6orf91	ECT2L
CCDS43508.1	ECT2L
ENSG00000203734.11	ECT2L
FBXO49	ECT2L
LFDH	ECT2L
NM_001077706.2	ECT2L
NP_001071174	ECT2L
Q008S8	ECT2L
CCDS76463.1	EED
ENSG00000074266.19	EED
HEED	EED
NM_001308007.1	EED
NP_001294936	EED
O75530	EED
WAIT-1	EED
CCDS5514.1	EGFR
ENSG00000146648.17	EGFR
ERBB	EGFR
ERBB1	EGFR
NM_005228.3	EGFR
NP_005219	EGFR
P00533	EGFR
CCDS14196.1	EIF1AX
EIF1A	EIF1AX
EIF4C	EIF1AX
ENSG00000173674.10	EIF1AX
NM_001412.3	EIF1AX
NP_001403	EIF1AX
P47813	EIF1AX
eIF-1A	EIF1AX
eIF-4C	EIF1AX
CCDS6308.1	EIF3E
EIF3S6	EIF3E
ENSG00000104408.9	EIF3E
INT6	EIF3E
NM_001568.2	EIF3E
NP_001559	EIF3E
P60228	EIF3E
eIF3-p48	EIF3E
eIF3e	EIF3E
BM-010	EIF4A2
CCDS3282.1	EIF4A2
DDX2B	EIF4A2
EIF4A	EIF4A2
EIF4F	EIF4A2
ENSG00000156976.16	EIF4A2
NM_001967.3	EIF4A2
NP_001958	EIF4A2
Q14240	EIF4A2
CCDS1419.1	ELF3
ENSG00000163435.15	ELF3
EPR-1	ELF3
ERT	ELF3
ESE-1	ELF3
ESX	ELF3
P78545	ELF3
CCDS14617.1	ELF4
ELFR	ELF4
ENSG00000102034.16	ELF4
MEF	ELF4
NM_001421.3	ELF4
NP_001412	ELF4
Q99607	ELF4
CCDS1456.1	ELK4
ENSG00000158711.13	ELK4
NM_001973.3	ELK4
NP_001964	ELK4
P28324	ELK4
SAP1	ELK4
C19orf17	ELL
CCDS12380.1	ELL
ELL1	ELL
ENSG00000105656.12	ELL
Men	ELL
NM_006532.3	ELL
NP_006523	ELL
P55199	ELL
PPP1R68	ELL
CCDS75616.1	ELN
ENSG00000049540.16	ELN
NM_001278939.1	ELN
NP_001265868	ELN
SVAS	ELN
WBS	ELN
WS	ELN
C2orf2	EML4
CCDS1807.1	EML4
ELP120	EML4
ENSG00000143924.18	EML4
NM_019063.4	EML4
NP_061936	EML4
NP_061936.2	EML4
Q9HC35	EML4
ROPP120	EML4
CCDS14010.1	EP300
ENSG00000100393.12	EP300
KAT3B	EP300
NM_001429.3	EP300
NP_001420	EP300
Q09472	EP300
p300	EP300
CCDS1825.1	EPAS1
ENSG00000116016.13	EPAS1
HIF2A	EPAS1
HLF	EPAS1
MOP2	EPAS1
NM_001430.4	EPAS1
NP_001421	EPAS1
PASD2	EPAS1
Q99814	EPAS1
bHLHe73	EPAS1
CCDS2922.1	EPHA3
ENSG00000044524.10	EPHA3
ETK	EPHA3
ETK1	EPHA3
HEK	EPHA3
HEK4	EPHA3
NM_005233.5	EPHA3
NP_005224	EPHA3
P29320	EPHA3
TYRO4	EPHA3
CCDS5031.1	EPHA7
ENSG00000135333.13	EPHA7
Hek11	EPHA7
NM_004440.3	EPHA7
NP_004431	EPHA7
NP_001275558.1	EPHA7
Q15375	EPHA7
AF-1P	EPS15
CCDS557.1	EPS15
ENSG00000085832.16	EPS15
MLLT5	EPS15
NM_001981.2	EPS15
NP_001972	EPS15
P42566	EPS15
CCDS32642.1	ERBB2
CD340	ERBB2
ENSG00000141736.13	ERBB2
HER-2	ERBB2
HER2	ERBB2
NEU	ERBB2
NGL	ERBB2
NM_004448.3	ERBB2
NP_004439	ERBB2
P04626	ERBB2
CCDS31833.1	ERBB3
ENSG00000065361.15	ERBB3
HER3	ERBB3
LCCS2	ERBB3
NM_001982.3	ERBB3
NP_001973	ERBB3
P21860	ERBB3
ALS19	ERBB4
CCDS2394.1	ERBB4
ENSG00000178568.14	ERBB4
HER4	ERBB4
NM_005235.2	ERBB4
NP_005226	ERBB4
Q15303	ERBB4
CAST2	ERC1
CCDS8508.1	ERC1
ELKS	ERC1
ENSG00000082805.19	ERC1
KIAA1081	ERC1
MGC12974	ERC1
NM_178040.3	ERC1
NP_829884	ERC1
Q8IUD2	ERC1
RAB6IP2	ERC1
CCDS33049.1	ERCC2
EM9	ERCC2
ENSG00000104884.15	ERCC2
MAG	ERCC2
MGC102762	ERCC2
MGC126218	ERCC2
MGC126219	ERCC2
NM_000400.3	ERCC2
NP_000391	ERCC2
P18074	ERCC2
TFIIH	ERCC2
XPD	ERCC2
BTF2	ERCC3
CCDS2144.1	ERCC3
ENSG00000163161.13	ERCC3
GTF2H	ERCC3
NM_001303418.1	ERCC3
NP_000113	ERCC3
NP_001290345.1	ERCC3
NP_001290347.1	ERCC3
P19447	ERCC3
RAD25	ERCC3
TFIIH	ERCC3
XPB	ERCC3
CCDS32390.1	ERCC4
ENSG00000175595.14	ERCC4
FANCQ	ERCC4
NM_005236.2	ERCC4
NP_005227	ERCC4
Q92889	ERCC4
RAD1	ERCC4
XPF	ERCC4
CCDS32004.1	ERCC5
ENSG00000134899.19	ERCC5
ERCM2	ERCC5
NM_000123.3	ERCC5
NP_000114	ERCC5
NP_000114.2	ERCC5
P28715	ERCC5
XPGC	ERCC5
CCDS46648.1	ERG
ENSG00000157554.18	ERG
NM_001243432.2	ERG
NP_001129626	ERG
NP_001230361.1	ERG
P11308	ERG
erg-3	ERG
p55	ERG
CCDS5234.1	ESR1
ENSG00000091831.23	ESR1
ER-alpha	ESR1
ESR	ESR1
Era	ESR1
NM_001122742.1	ESR1
NP_001116214	ESR1
NR3A1	ESR1
P03372	ESR1
CCDS8698.1	ETNK1
EKI	ETNK1
EKI1	ETNK1
ENSG00000139163.15	ETNK1
NM_018638.4	ETNK1
NP_061108	ETNK1
Q9HBU6	ETNK1
CCDS55088.1	ETV1
ENSG00000006468.13	ETV1
ER81	ETV1
NM_004956.4	ETV1
NP_004947	ETV1
P50549	ETV1
CCDS11465.1	ETV4
E1A-F	ETV4
E1AF	ETV4
ENSG00000175832.12	ETV4
NM_001079675.2	ETV4
NP_001073143	ETV4
P43268	ETV4
PEA3	ETV4
CCDS33906.1	ETV5
ENSG00000244405.7	ETV5
ERM	ETV5
NM_004454.2	ETV5
NP_004445	ETV5
P41161	ETV5
CCDS8643.1	ETV6
ENSG00000139083.10	ETV6
NM_001987.4	ETV6
NP_001978	ETV6
P41212	ETV6
TEL	ETV6
CCDS13852.2	EWSR1
ENSG00000182944.17	EWSR1
EWS	EWSR1
NM_013986.3	EWSR1
NP_053733	EWSR1
Q01844	EWSR1
CCDS6324.1	EXT1
ENSG00000182197.10	EXT1
LGCR	EXT1
LGS	EXT1
NM_000127.2	EXT1
NP_000118	EXT1
Q16394	EXT1
ttv	EXT1
CCDS53618.1	EXT2
ENSG00000151348.13	EXT2
NM_000401.3	EXT2
NP_000392	EXT2
Q93063	EXT2
SOTV	EXT2
CCDS5891.1	EZH2
ENSG00000106462.10	EZH2
ENX-1	EZH2
EZH1	EZH2
KMT6	EZH2
KMT6A	EZH2
NM_004456.4	EZH2
NP_004447	EZH2
Q15910	EZH2
CCDS5258.1	EZR
ENSG00000092820.17	EZR
NM_001111077.1	EZR
NP_001104547	EZR
P15311	EZR
VIL2	EZR
CCDS8196.1	FADD
ENSG00000168040.4	FADD
GIG3	FADD
MORT1	FADD
NM_003824.3	FADD
NP_003815	FADD
Q13158	FADD
CCDS47734.1	FAM131B
ENSG00000159784.17	FAM131B
KIAA0773	FAM131B
NM_001031690.2	FAM131B
NP_001026860	FAM131B
Q86XD5	FAM131B
C8ORFK32	FAM135B
CCDS6375.2	FAM135B
ENSG00000147724.11	FAM135B
NM_015912.3	FAM135B
NP_056996	FAM135B
Q49AJ0	FAM135B
CCDS35227.1	FAM47C
ENSG00000198173.4	FAM47C
NM_001013736.2	FAM47C
NP_001013758	FAM47C
Q5HY64	FAM47C
CCDS32515.1	FANCA
ENSG00000187741.14	FANCA
FA-H	FANCA
FAA	FANCA
FACA	FANCA
FAH	FANCA
FANCH	FANCA
NM_000135.2	FANCA
NP_000126	FANCA
O15360	FANCA
CCDS35071.1	FANCC
ENSG00000158169.12	FANCC
FA3	FANCC
FAC	FANCC
FACC	FANCC
NM_000136.2	FANCC
NP_000127	FANCC
Q00597	FANCC
CCDS2595.1	FANCD2
ENSG00000144554.10	FANCD2
FA-D2	FANCD2
FACD	FANCD2
FAD	FANCD2
FANCD	FANCD2
NM_033084.4	FANCD2
NP_149075	FANCD2
Q9BXW9	FANCD2
CCDS4805.1	FANCE
ENSG00000112039.3	FANCE
FACE	FANCE
FAE	FANCE
NM_021922.2	FANCE
NP_068741	FANCE
Q9HB96	FANCE
CCDS7857.1	FANCF
ENSG00000183161.4	FANCF
FAF	FANCF
NM_022725.3	FANCF
NP_073562	FANCF
Q9NPI8	FANCF
CCDS6574.1	FANCG
ENSG00000221829.9	FANCG
FAG	FANCG
NM_004629.1	FANCG
NP_004620	FANCG
O15287	FANCG
XRCC9	FANCG
APO-1	FAS
APT1	FAS
CCDS7393.1	FAS
CD95	FAS
ENSG00000026103.21	FAS
FAS1	FAS
NM_000043.5	FAS
NP_000034	FAS
P25445	FAS
TNFRSF6	FAS
CCDS47177.1	FAT1
CDHF7	FAT1
CDHR8	FAT1
ENSG00000083857.13	FAT1
FAT	FAT1
NM_005245.3	FAT1
NP_005236	FAT1
Q14517	FAT1
CDHF15	FAT3
CDHR10	FAT3
ENSG00000165323.15	FAT3
KIAA1989	FAT3
CCDS3732.3	FAT4
CDHF14	FAT4
CDHR11	FAT4
ENSG00000196159.11	FAT4
FAT-J	FAT4
NM_024582.4	FAT4
NP_078858	FAT4
NP_001278214.1	FAT4
NP_001278232.1	FAT4
Q6V0I7	FAT4
CCDS46761.1	FBLN2
ENSG00000163520.13	FBLN2
NM_001004019.1	FBLN2
NP_001004019	FBLN2
P98095	FBLN2
CCDS54357.1	FBXO11
ENSG00000138081.20	FBXO11
FBX11	FBXO11
NM_001190274.1	FBXO11
NP_001177203	FBXO11
Q86XK2	FBXO11
UBR6	FBXO11
AGO	FBXW7
CCDS3777.1	FBXW7
CDC4	FBXW7
ENSG00000109670.14	FBXW7
FBW7	FBXW7
FBX30	FBXW7
FBXW6	FBXW7
FLJ11071	FBXW7
NM_033632.3	FBXW7
NP_361014	FBXW7
Q969H0	FBXW7
SEL-10	FBXW7
SEL10	FBXW7
CCDS30924.1	FCGR2B
CD32	FCGR2B
CD32B	FCGR2B
ENSG00000072694.20	FCGR2B
FCG2	FCGR2B
FCGR2	FCGR2B
NM_004001.4	FCGR2B
NP_003992	FCGR2B
NP_001002275.1	FCGR2B
P31994	FCGR2B
CCDS1166.1	FCRL4
CD307d	FCRL4
ENSG00000163518.10	FCRL4
FCRH4	FCRL4
IGFP2	FCRL4
IRTA1	FCRL4
NM_031282.2	FCRL4
NP_112572	FCRL4
Q96PJ5	FCRL4
CCDS8010.1	FEN1
ENSG00000168496.3	FEN1
FEN-1	FEN1
MF1	FEN1
NM_004111.5	FEN1
NP_004102	FEN1
P39748	FEN1
RAD2	FEN1
CCDS10365.1	FES
ENSG00000182511.11	FES
FPS	FES
NM_002005.3	FES
NP_001996	FES
P07332	FES
CCDS2428.1	FEV
ENSG00000163497.2	FEV
NM_017521.2	FEV
NP_059991	FEV
Pet-1	FEV
Q99581	FEV
BFGFR	FGFR1
CCDS55223.1	FGFR1
CD331	FGFR1
CEK	FGFR1
ENSG00000077782.19	FGFR1
FLG	FGFR1
FLT2	FGFR1
H2	FGFR1
H3	FGFR1
H4	FGFR1
H5	FGFR1
KAL2	FGFR1
N-SAM	FGFR1
NM_001174067.1	FGFR1
NP_001167538	FGFR1
P11362	FGFR1
CCDS5296.1	FGFR1OP
ENSG00000213066.12	FGFR1OP
FOP	FGFR1OP
NM_007045.3	FGFR1OP
NP_008976	FGFR1OP
O95684	FGFR1OP
BEK	FGFR2
CCDS7620.2	FGFR2
CD332	FGFR2
CEK3	FGFR2
CFD1	FGFR2
ECT1	FGFR2
ENSG00000066468.22	FGFR2
JWS	FGFR2
K-SAM	FGFR2
KGFR	FGFR2
NM_022970.3	FGFR2
NP_075259	FGFR2
P21802	FGFR2
TK14	FGFR2
TK25	FGFR2
ACH	FGFR3
CCDS54706.1	FGFR3
CD333	FGFR3
CEK2	FGFR3
ENSG00000068078.18	FGFR3
JTK4	FGFR3
NM_001163213.1	FGFR3
NP_001156685.1	FGFR3
P22607	FGFR3
CCDS4410.1	FGFR4
CD334	FGFR4
ENSG00000160867.14	FGFR4
JTK2	FGFR4
NM_213647.2	FGFR4
NP_998812	FGFR4
NP_002002	FGFR4
NP_001341913.1	FGFR4
P22455	FGFR4
CCDS1617.1	FH
ENSG00000091483.6	FH
NM_000143.3	FH
NP_000134	FH
P07954	FH
AP3Aase	FHIT
CCDS2894.1	FHIT
ENSG00000189283.9	FHIT
FRA3B	FHIT
NM_001320900.1	FHIT
NP_001307828	FHIT
NP_001307829	FHIT
P49789	FHIT
CCDS3491.1	FIP1L1
DKFZp586K0717	FIP1L1
ENSG00000145216.15	FIP1L1
FIP1	FIP1L1
NM_030917.3	FIP1L1
NP_112179	FIP1L1
Q6UN15	FIP1L1
CCDS64622.1	FKBP9
ENSG00000122642.10	FKBP9
FKBP60	FKBP9
FKBP63	FKBP9
NM_001284341.1	FKBP9
NP_001271270	FKBP9
O95302	FKBP9
BHD	FLCN
CCDS32579.1	FLCN
ENSG00000154803.12	FLCN
MGC17998	FLCN
MGC23445	FLCN
NM_144997.5	FLCN
NP_659434	FLCN
NP_001340160.1	FLCN
NP_001340159.1	FLCN
Q8NFG4	FLCN
CCDS44768.1	FLI1
ENSG00000151702.16	FLI1
EWSR2	FLI1
NM_002017.4	FLI1
NP_002008	FLI1
Q01543	FLI1
SIC-1	FLI1
ABP-280	FLNA
CCDS48194.1	FLNA
ENSG00000196924.15	FLNA
FLN	FLNA
FLN1	FLNA
NM_001110556.1	FLNA
NP_001104026	FLNA
OPD1	FLNA
OPD2	FLNA
P21333	FLNA
CCDS31953.1	FLT3
CD135	FLT3
ENSG00000122025.14	FLT3
FLK2	FLT3
NM_004119.2	FLT3
NP_004110	FLT3
P36888	FLT3
STK1	FLT3
CCDS4457.1	FLT4
ENSG00000037280.15	FLT4
NM_182925.4	FLT4
NP_891555	FLT4
P35916	FLT4
PCL	FLT4
VEGFR3	FLT4
CCDS48040.1	FNBP1
ENSG00000187239.16	FNBP1
FBP17	FNBP1
KIAA0554	FNBP1
NM_015033.2	FNBP1
NP_055848	FNBP1
Q96RU3	FNBP1
CCDS9665.1	FOXA1
ENSG00000129514.5	FOXA1
HNF3A	FOXA1
NM_004496.3	FOXA1
NP_004487	FOXA1
P55317	FOXA1
BPES	FOXL2
BPES1	FOXL2
CCDS3105.1	FOXL2
ENSG00000183770.5	FOXL2
NM_023067.3	FOXL2
NP_075555	FOXL2
P58012	FOXL2
CCDS9371.1	FOXO1
ENSG00000150907.7	FOXO1
FKH1	FOXO1
FKHR	FOXO1
FOXO1A	FOXO1
NM_002015.3	FOXO1
NP_002006	FOXO1
Q12778	FOXO1
AF6q21	FOXO3
CCDS5068.1	FOXO3
ENSG00000118689.14	FOXO3
FKHRL1	FOXO3
FOXO2	FOXO3
FOXO3A	FOXO3
NM_001455.3	FOXO3
NP_001446	FOXO3
O43524	FOXO3
AFX1	FOXO4
CCDS43969.1	FOXO4
ENSG00000184481.16	FOXO4
MLLT7	FOXO4
NM_005938.3	FOXO4
NP_005929	FOXO4
P98177	FOXO4
12CC4	FOXP1
CCDS74964.1	FOXP1
ENSG00000114861.19	FOXP1
HSPC215	FOXP1
NM_001244810.1	FOXP1
NP_001231739	FOXP1
